mapper_iteration_0: status - 9409 points do not have valid solution.
rootfinding_iteration_1: cancel - stationary point or singular jacobian (residual = 37.5589524378)
minresid_iteration_1: success - [ 2.84, 0.31] using coverages from [ 2.84, 0.36]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.73573905)
minresid_iteration_0: fail - [ 2.84, 0.26] using coverages from [ 2.84, 0.26]; initial residual was 5004410073.61 (residual = 1056.73573905)
minresid_iteration_1: success - [ 2.84, 0.26] using coverages from [ 2.84, 0.31]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.73352985)
minresid_iteration_0: fail - [ 2.84, 0.21] using coverages from [ 2.84, 0.21]; initial residual was 5004409847.03 (residual = 1056.73352985)
minresid_iteration_1: success - [ 2.84, 0.21] using coverages from [ 2.84, 0.26]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.72974569)
minresid_iteration_0: fail - [ 2.84, 0.16] using coverages from [ 2.84, 0.16]; initial residual was 5004409458.85 (residual = 1056.72974569)
minresid_iteration_1: success - [ 2.84, 0.16] using coverages from [ 2.84, 0.21]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.72326379)
minresid_iteration_0: fail - [ 2.84, 0.10] using coverages from [ 2.84, 0.10]; initial residual was 5004408794.03 (residual = 1056.72326379)
minresid_iteration_1: success - [ 2.84, 0.10] using coverages from [ 2.84, 0.16]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.712161)
minresid_iteration_0: fail - [ 2.84, 0.05] using coverages from [ 2.84, 0.05]; initial residual was 5004407655.28 (residual = 1056.712161)
minresid_iteration_1: success - [ 2.84, 0.05] using coverages from [ 2.84, 0.10]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.69314343)
minresid_iteration_0: fail - [ 2.84, 0.00] using coverages from [ 2.84, 0.00]; initial residual was 5004405704.28 (residual = 1056.69314343)
minresid_iteration_1: success - [ 2.84, 0.00] using coverages from [ 2.84, 0.05]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.66056978)
minresid_iteration_0: fail - [ 2.84,-0.05] using coverages from [ 2.84,-0.05]; initial residual was 5004402362.95 (residual = 1056.66056978)
minresid_iteration_1: success - [ 2.84,-0.05] using coverages from [ 2.84, 0.00]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.60477947)
minresid_iteration_0: fail - [ 2.84,-0.10] using coverages from [ 2.84,-0.10]; initial residual was 5004396639.72 (residual = 1056.60477947)
minresid_iteration_1: success - [ 2.84,-0.10] using coverages from [ 2.84,-0.05]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.50923219)
minresid_iteration_0: fail - [ 2.84,-0.16] using coverages from [ 2.84,-0.16]; initial residual was 5004386834.17 (residual = 1056.50923219)
minresid_iteration_1: success - [ 2.84,-0.16] using coverages from [ 2.84,-0.10]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.34561795)
minresid_iteration_0: fail - [ 2.84,-0.21] using coverages from [ 2.84,-0.21]; initial residual was 5004370041.09 (residual = 1056.34561795)
minresid_iteration_1: success - [ 2.84,-0.21] using coverages from [ 2.84,-0.16]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1056.06550878)
minresid_iteration_0: fail - [ 2.84,-0.26] using coverages from [ 2.84,-0.26]; initial residual was 5004341277.02 (residual = 1056.06550878)
minresid_iteration_1: success - [ 2.84,-0.26] using coverages from [ 2.84,-0.21]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1055.58614172)
minresid_iteration_0: fail - [ 2.84,-0.31] using coverages from [ 2.84,-0.31]; initial residual was 5004291996.54 (residual = 1055.58614172)
minresid_iteration_1: success - [ 2.84,-0.31] using coverages from [ 2.84,-0.26]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1054.76630801)
minresid_iteration_0: fail - [ 2.84,-0.36] using coverages from [ 2.84,-0.36]; initial residual was 5004207600.1 (residual = 1054.76630801)
minresid_iteration_1: success - [ 2.84,-0.36] using coverages from [ 2.84,-0.31]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1053.3657544)
minresid_iteration_0: fail - [ 2.84,-0.42] using coverages from [ 2.84,-0.42]; initial residual was 5004063046.81 (residual = 1053.3657544)
minresid_iteration_1: success - [ 2.84,-0.42] using coverages from [ 2.84,-0.36]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1050.97767591)
minresid_iteration_0: fail - [ 2.84,-0.47] using coverages from [ 2.84,-0.47]; initial residual was 5003815404.15 (residual = 1050.97767591)
minresid_iteration_1: success - [ 2.84,-0.47] using coverages from [ 2.84,-0.42]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1046.91891743)
minresid_iteration_0: fail - [ 2.84,-0.52] using coverages from [ 2.84,-0.52]; initial residual was 5003391343.58 (residual = 1046.91891743)
minresid_iteration_1: success - [ 2.84,-0.52] using coverages from [ 2.84,-0.47]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1040.05835054)
minresid_iteration_0: fail - [ 2.84,-0.57] using coverages from [ 2.84,-0.57]; initial residual was 5002665151.13 (residual = 1040.05835054)
minresid_iteration_1: success - [ 2.84,-0.57] using coverages from [ 2.84,-0.52]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1028.56811561)
minresid_iteration_0: fail - [ 2.84,-0.62] using coverages from [ 2.84,-0.62]; initial residual was 5001421460.93 (residual = 1028.56811561)
minresid_iteration_1: success - [ 2.84,-0.62] using coverages from [ 2.84,-0.57]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 1009.61634081)
minresid_iteration_0: fail - [ 2.84,-0.68] using coverages from [ 2.84,-0.68]; initial residual was 4999292929.39 (residual = 1009.61634081)
minresid_iteration_1: success - [ 2.84,-0.68] using coverages from [ 2.84,-0.62]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 979.130983354)
minresid_iteration_0: fail - [ 2.84,-0.73] using coverages from [ 2.84,-0.73]; initial residual was 4995651244.03 (residual = 979.130983354)
minresid_iteration_1: success - [ 2.84,-0.73] using coverages from [ 2.84,-0.68]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 932.023616584)
minresid_iteration_0: fail - [ 2.84,-0.78] using coverages from [ 2.84,-0.78]; initial residual was 4989424288.49 (residual = 932.023616584)
minresid_iteration_1: success - [ 2.84,-0.78] using coverages from [ 2.84,-0.73]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 863.659002861)
minresid_iteration_0: fail - [ 2.84,-0.83] using coverages from [ 2.84,-0.83]; initial residual was 4978795868.79 (residual = 863.659002861)
minresid_iteration_1: success - [ 2.84,-0.83] using coverages from [ 2.84,-0.78]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 773.355895171)
minresid_iteration_0: fail - [ 2.84,-0.89] using coverages from [ 2.84,-0.89]; initial residual was 4960695621.61 (residual = 773.355895171)
minresid_iteration_1: success - [ 2.84,-0.89] using coverages from [ 2.84,-0.83]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 668.596555085)
minresid_iteration_0: fail - [ 2.84,-0.94] using coverages from [ 2.84,-0.94]; initial residual was 4929988607.37 (residual = 668.596555085)
minresid_iteration_1: success - [ 2.84,-0.94] using coverages from [ 2.84,-0.89]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 564.362175988)
minresid_iteration_0: fail - [ 2.84,-0.99] using coverages from [ 2.84,-0.99]; initial residual was 4878272976.48 (residual = 564.362175988)
minresid_iteration_1: success - [ 2.84,-0.99] using coverages from [ 2.84,-0.94]
rootfinding_iteration_5: fail - stagnated or diverging (residual = 427.689222264)
minresid_iteration_0: fail - [ 2.84,-1.04] using coverages from [ 2.84,-1.04]; initial residual was 4792167346.02 (residual = 427.689222264)
minresid_iteration_1: success - [ 2.84,-1.04] using coverages from [ 2.84,-0.99]
minresid_iteration_0: success - [ 2.84,-1.09] using coverages from [ 2.84,-1.09]
rootfinding_iteration_6: fail - stagnated or diverging (residual = 298.052355638)
minresid_iteration_0: fail - [ 2.84,-1.15] using coverages from [ 2.84,-1.15]; initial residual was 4428857304.93 (residual = 298.052355638)
minresid_iteration_1: success - [ 2.84,-1.15] using coverages from [ 2.84,-1.09]
minresid_iteration_0: success - [ 2.84,-1.20] using coverages from [ 2.84,-1.20]
minresid_iteration_0: success - [ 2.84,-1.25] using coverages from [ 2.84,-1.25]
minresid_iteration_0: success - [ 2.84,-1.30] using coverages from [ 2.84,-1.30]
minresid_iteration_0: success - [ 2.84,-1.35] using coverages from [ 2.84,-1.35]
minresid_iteration_0: success - [ 2.84,-1.41] using coverages from [ 2.84,-1.41]
minresid_iteration_0: success - [ 2.84,-1.46] using coverages from [ 2.84,-1.46]
minresid_iteration_0: success - [ 2.84,-1.51] using coverages from [ 2.84,-1.51]
minresid_iteration_0: success - [ 2.84,-1.56] using coverages from [ 2.84,-1.56]
minresid_iteration_0: success - [ 2.84,-1.61] using coverages from [ 2.84,-1.61]
minresid_iteration_0: success - [ 2.84,-1.67] using coverages from [ 2.84,-1.67]
minresid_iteration_0: success - [ 2.84,-1.72] using coverages from [ 2.84,-1.72]
minresid_iteration_0: success - [ 2.84,-1.77] using coverages from [ 2.84,-1.77]
minresid_iteration_0: success - [ 2.84,-1.82] using coverages from [ 2.84,-1.82]
minresid_iteration_0: success - [ 2.84,-1.88] using coverages from [ 2.84,-1.88]
minresid_iteration_0: success - [ 2.84,-1.93] using coverages from [ 2.84,-1.93]
minresid_iteration_0: success - [ 2.84,-1.98] using coverages from [ 2.84,-1.98]
minresid_iteration_0: success - [ 2.84,-2.03] using coverages from [ 2.84,-2.03]
minresid_iteration_0: success - [ 2.84,-2.08] using coverages from [ 2.84,-2.08]
minresid_iteration_0: success - [ 2.84,-2.14] using coverages from [ 2.84,-2.14]
minresid_iteration_0: success - [ 2.84,-2.19] using coverages from [ 2.84,-2.19]
minresid_iteration_0: success - [ 2.84,-2.24] using coverages from [ 2.84,-2.24]
minresid_iteration_0: success - [ 2.84,-2.29] using coverages from [ 2.84,-2.29]
minresid_iteration_0: success - [ 2.84,-2.34] using coverages from [ 2.84,-2.34]
minresid_iteration_0: success - [ 2.84,-2.40] using coverages from [ 2.84,-2.40]
minresid_iteration_0: success - [ 2.84,-2.45] using coverages from [ 2.84,-2.45]
minresid_iteration_0: success - [ 2.84,-2.50] using coverages from [ 2.84,-2.50]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.50] using coverages from [ 2.78, 2.50]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.50] using coverages from [ 2.84, 2.50]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.45] using coverages from [ 2.78, 2.45]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.45] using coverages from [ 2.78, 2.50]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.40] using coverages from [ 2.78, 2.40]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.40] using coverages from [ 2.78, 2.45]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.34] using coverages from [ 2.78, 2.34]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.34] using coverages from [ 2.78, 2.40]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.29] using coverages from [ 2.78, 2.29]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.29] using coverages from [ 2.78, 2.34]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.24] using coverages from [ 2.78, 2.24]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.24] using coverages from [ 2.78, 2.29]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.19] using coverages from [ 2.78, 2.19]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.19] using coverages from [ 2.78, 2.24]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.14] using coverages from [ 2.78, 2.14]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.14] using coverages from [ 2.78, 2.19]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.08] using coverages from [ 2.78, 2.08]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.08] using coverages from [ 2.78, 2.14]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 2.03] using coverages from [ 2.78, 2.03]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 2.03] using coverages from [ 2.78, 2.08]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.98] using coverages from [ 2.78, 1.98]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.98] using coverages from [ 2.78, 2.03]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.93] using coverages from [ 2.78, 1.93]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.93] using coverages from [ 2.78, 1.98]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.88] using coverages from [ 2.78, 1.88]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.88] using coverages from [ 2.78, 1.93]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.82] using coverages from [ 2.78, 1.82]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.82] using coverages from [ 2.78, 1.88]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.77] using coverages from [ 2.78, 1.77]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.77] using coverages from [ 2.78, 1.82]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598234)
minresid_iteration_0: fail - [ 2.78, 1.72] using coverages from [ 2.78, 1.72]; initial residual was 6409937572.62 (residual = 2105.84598234)
minresid_iteration_1: success - [ 2.78, 1.72] using coverages from [ 2.78, 1.77]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598233)
minresid_iteration_0: fail - [ 2.78, 1.67] using coverages from [ 2.78, 1.67]; initial residual was 6409937572.62 (residual = 2105.84598233)
minresid_iteration_1: success - [ 2.78, 1.67] using coverages from [ 2.78, 1.72]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598233)
minresid_iteration_0: fail - [ 2.78, 1.61] using coverages from [ 2.78, 1.61]; initial residual was 6409937572.62 (residual = 2105.84598233)
minresid_iteration_1: success - [ 2.78, 1.61] using coverages from [ 2.78, 1.67]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598233)
minresid_iteration_0: fail - [ 2.78, 1.56] using coverages from [ 2.78, 1.56]; initial residual was 6409937572.62 (residual = 2105.84598233)
minresid_iteration_1: success - [ 2.78, 1.56] using coverages from [ 2.78, 1.61]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598232)
minresid_iteration_0: fail - [ 2.78, 1.51] using coverages from [ 2.78, 1.51]; initial residual was 6409937572.62 (residual = 2105.84598232)
minresid_iteration_1: success - [ 2.78, 1.51] using coverages from [ 2.78, 1.56]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598231)
minresid_iteration_0: fail - [ 2.78, 1.46] using coverages from [ 2.78, 1.46]; initial residual was 6409937572.61 (residual = 2105.84598231)
minresid_iteration_1: success - [ 2.78, 1.46] using coverages from [ 2.78, 1.51]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598229)
minresid_iteration_0: fail - [ 2.78, 1.41] using coverages from [ 2.78, 1.41]; initial residual was 6409937572.61 (residual = 2105.84598229)
minresid_iteration_1: success - [ 2.78, 1.41] using coverages from [ 2.78, 1.46]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598226)
minresid_iteration_0: fail - [ 2.78, 1.35] using coverages from [ 2.78, 1.35]; initial residual was 6409937572.61 (residual = 2105.84598226)
minresid_iteration_1: success - [ 2.78, 1.35] using coverages from [ 2.78, 1.41]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598221)
minresid_iteration_0: fail - [ 2.78, 1.30] using coverages from [ 2.78, 1.30]; initial residual was 6409937572.61 (residual = 2105.84598221)
minresid_iteration_1: success - [ 2.78, 1.30] using coverages from [ 2.78, 1.35]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598211)
minresid_iteration_0: fail - [ 2.78, 1.25] using coverages from [ 2.78, 1.25]; initial residual was 6409937572.6 (residual = 2105.84598211)
minresid_iteration_1: success - [ 2.78, 1.25] using coverages from [ 2.78, 1.30]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598195)
minresid_iteration_0: fail - [ 2.78, 1.20] using coverages from [ 2.78, 1.20]; initial residual was 6409937572.59 (residual = 2105.84598195)
minresid_iteration_1: success - [ 2.78, 1.20] using coverages from [ 2.78, 1.25]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598168)
minresid_iteration_0: fail - [ 2.78, 1.15] using coverages from [ 2.78, 1.15]; initial residual was 6409937572.57 (residual = 2105.84598168)
minresid_iteration_1: success - [ 2.78, 1.15] using coverages from [ 2.78, 1.20]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598121)
minresid_iteration_0: fail - [ 2.78, 1.09] using coverages from [ 2.78, 1.09]; initial residual was 6409937572.54 (residual = 2105.84598121)
minresid_iteration_1: success - [ 2.78, 1.09] using coverages from [ 2.78, 1.15]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84598041)
minresid_iteration_0: fail - [ 2.78, 1.04] using coverages from [ 2.78, 1.04]; initial residual was 6409937572.49 (residual = 2105.84598041)
minresid_iteration_1: success - [ 2.78, 1.04] using coverages from [ 2.78, 1.09]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84597904)
minresid_iteration_0: fail - [ 2.78, 0.99] using coverages from [ 2.78, 0.99]; initial residual was 6409937572.4 (residual = 2105.84597904)
minresid_iteration_1: success - [ 2.78, 0.99] using coverages from [ 2.78, 1.04]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84597669)
minresid_iteration_0: fail - [ 2.78, 0.94] using coverages from [ 2.78, 0.94]; initial residual was 6409937572.24 (residual = 2105.84597669)
minresid_iteration_1: success - [ 2.78, 0.94] using coverages from [ 2.78, 0.99]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84597266)
minresid_iteration_0: fail - [ 2.78, 0.89] using coverages from [ 2.78, 0.89]; initial residual was 6409937571.98 (residual = 2105.84597266)
minresid_iteration_1: success - [ 2.78, 0.89] using coverages from [ 2.78, 0.94]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84596576)
minresid_iteration_0: fail - [ 2.78, 0.83] using coverages from [ 2.78, 0.83]; initial residual was 6409937571.52 (residual = 2105.84596576)
minresid_iteration_1: success - [ 2.78, 0.83] using coverages from [ 2.78, 0.89]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84595394)
minresid_iteration_0: fail - [ 2.78, 0.78] using coverages from [ 2.78, 0.78]; initial residual was 6409937570.74 (residual = 2105.84595394)
minresid_iteration_1: success - [ 2.78, 0.78] using coverages from [ 2.78, 0.83]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.8459337)
minresid_iteration_0: fail - [ 2.78, 0.73] using coverages from [ 2.78, 0.73]; initial residual was 6409937569.41 (residual = 2105.8459337)
minresid_iteration_1: success - [ 2.78, 0.73] using coverages from [ 2.78, 0.78]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84589902)
minresid_iteration_0: fail - [ 2.78, 0.68] using coverages from [ 2.78, 0.68]; initial residual was 6409937567.12 (residual = 2105.84589902)
minresid_iteration_1: success - [ 2.78, 0.68] using coverages from [ 2.78, 0.73]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84583962)
minresid_iteration_0: fail - [ 2.78, 0.62] using coverages from [ 2.78, 0.62]; initial residual was 6409937563.21 (residual = 2105.84583962)
minresid_iteration_1: success - [ 2.78, 0.62] using coverages from [ 2.78, 0.68]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84573787)
minresid_iteration_0: fail - [ 2.78, 0.57] using coverages from [ 2.78, 0.57]; initial residual was 6409937556.5 (residual = 2105.84573787)
minresid_iteration_1: success - [ 2.78, 0.57] using coverages from [ 2.78, 0.62]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84556359)
minresid_iteration_0: fail - [ 2.78, 0.52] using coverages from [ 2.78, 0.52]; initial residual was 6409937545.01 (residual = 2105.84556359)
minresid_iteration_1: success - [ 2.78, 0.52] using coverages from [ 2.78, 0.57]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84526505)
minresid_iteration_0: fail - [ 2.78, 0.47] using coverages from [ 2.78, 0.47]; initial residual was 6409937525.33 (residual = 2105.84526505)
minresid_iteration_1: success - [ 2.78, 0.47] using coverages from [ 2.78, 0.52]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84475367)
minresid_iteration_0: fail - [ 2.78, 0.42] using coverages from [ 2.78, 0.42]; initial residual was 6409937491.62 (residual = 2105.84475367)
minresid_iteration_1: success - [ 2.78, 0.42] using coverages from [ 2.78, 0.47]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84387772)
minresid_iteration_0: fail - [ 2.78, 0.36] using coverages from [ 2.78, 0.36]; initial residual was 6409937433.88 (residual = 2105.84387772)
minresid_iteration_1: success - [ 2.78, 0.36] using coverages from [ 2.78, 0.42]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.84237729)
minresid_iteration_0: fail - [ 2.78, 0.31] using coverages from [ 2.78, 0.31]; initial residual was 6409937334.96 (residual = 2105.84237729)
minresid_iteration_1: success - [ 2.78, 0.31] using coverages from [ 2.78, 0.36]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.83980717)
minresid_iteration_0: fail - [ 2.78, 0.26] using coverages from [ 2.78, 0.26]; initial residual was 6409937165.54 (residual = 2105.83980717)
minresid_iteration_1: success - [ 2.78, 0.26] using coverages from [ 2.78, 0.31]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.83540476)
minresid_iteration_0: fail - [ 2.78, 0.21] using coverages from [ 2.78, 0.21]; initial residual was 6409936875.35 (residual = 2105.83540476)
minresid_iteration_1: success - [ 2.78, 0.21] using coverages from [ 2.78, 0.26]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.8278638)
minresid_iteration_0: fail - [ 2.78, 0.16] using coverages from [ 2.78, 0.16]; initial residual was 6409936378.17 (residual = 2105.8278638)
minresid_iteration_1: success - [ 2.78, 0.16] using coverages from [ 2.78, 0.21]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.81494687)
minresid_iteration_0: fail - [ 2.78, 0.10] using coverages from [ 2.78, 0.10]; initial residual was 6409935526.68 (residual = 2105.81494687)
minresid_iteration_1: success - [ 2.78, 0.10] using coverages from [ 2.78, 0.16]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.79282159)
minresid_iteration_0: fail - [ 2.78, 0.05] using coverages from [ 2.78, 0.05]; initial residual was 6409934068.2 (residual = 2105.79282159)
minresid_iteration_1: success - [ 2.78, 0.05] using coverages from [ 2.78, 0.10]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.75492398)
minresid_iteration_0: fail - [ 2.78, 0.00] using coverages from [ 2.78, 0.00]; initial residual was 6409931569.39 (residual = 2105.75492398)
minresid_iteration_1: success - [ 2.78, 0.00] using coverages from [ 2.78, 0.05]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.69001224)
minresid_iteration_0: fail - [ 2.78,-0.05] using coverages from [ 2.78,-0.05]; initial residual was 6409927289.89 (residual = 2105.69001224)
minresid_iteration_1: success - [ 2.78,-0.05] using coverages from [ 2.78, 0.00]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.57883507)
minresid_iteration_0: fail - [ 2.78,-0.10] using coverages from [ 2.78,-0.10]; initial residual was 6409919959.68 (residual = 2105.57883507)
minresid_iteration_1: success - [ 2.78,-0.10] using coverages from [ 2.78,-0.05]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.38843149)
minresid_iteration_0: fail - [ 2.78,-0.16] using coverages from [ 2.78,-0.16]; initial residual was 6409907400.93 (residual = 2105.38843149)
minresid_iteration_1: success - [ 2.78,-0.16] using coverages from [ 2.78,-0.10]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2105.06238622)
minresid_iteration_0: fail - [ 2.78,-0.21] using coverages from [ 2.78,-0.21]; initial residual was 6409885892.68 (residual = 2105.06238622)
minresid_iteration_1: success - [ 2.78,-0.21] using coverages from [ 2.78,-0.16]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2104.50419356)
minresid_iteration_0: fail - [ 2.78,-0.26] using coverages from [ 2.78,-0.26]; initial residual was 6409849052.25 (residual = 2104.50419356)
minresid_iteration_1: success - [ 2.78,-0.26] using coverages from [ 2.78,-0.21]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2103.5489261)
minresid_iteration_0: fail - [ 2.78,-0.31] using coverages from [ 2.78,-0.31]; initial residual was 6409785934.79 (residual = 2103.5489261)
minresid_iteration_1: success - [ 2.78,-0.31] using coverages from [ 2.78,-0.26]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2101.91518749)
minresid_iteration_0: fail - [ 2.78,-0.36] using coverages from [ 2.78,-0.36]; initial residual was 6409677841.51 (residual = 2101.91518749)
minresid_iteration_1: success - [ 2.78,-0.36] using coverages from [ 2.78,-0.31]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2099.12420874)
minresid_iteration_0: fail - [ 2.78,-0.42] using coverages from [ 2.78,-0.42]; initial residual was 6409492700.54 (residual = 2099.12420874)
minresid_iteration_1: success - [ 2.78,-0.42] using coverages from [ 2.78,-0.36]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2094.36532175)
minresid_iteration_0: fail - [ 2.78,-0.47] using coverages from [ 2.78,-0.47]; initial residual was 6409175524.78 (residual = 2094.36532175)
minresid_iteration_1: success - [ 2.78,-0.47] using coverages from [ 2.78,-0.42]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2086.27715685)
minresid_iteration_0: fail - [ 2.78,-0.52] using coverages from [ 2.78,-0.52]; initial residual was 6408632396.47 (residual = 2086.27715685)
minresid_iteration_1: success - [ 2.78,-0.52] using coverages from [ 2.78,-0.47]
rootfinding_iteration_4: fail - stagnated or diverging (residual = 2072.60563746)
minresid_iteration_0: fail - [ 2.78,-0.57] using coverages from [ 2.78,-0.57]; initial residual was 6407702303.68 (residual = 2072.60563746)
